Id	LogicId	GfxLogicId	Description	ImpactType	ImpactTime	BreakSuperArmor	DamageType	ElementType	DamageValue	DamageRate	LevelRate	BuffDataId	MaxRank	AnimationInfo	LockFrameInfo	AnimationType	MoveMode	CurveMove	AdjustPoint	AdjustAppend	AdjustDegreeXZ	AdjustDegreeY	MaxDist	FallDownTime	OnGroundTime	GetUpTime	IsDeadDisappear	CanBeCancel	IsAbsorbHurt	IsReflect	IsDamageDisappear	IsFightDisappear	IsShootDisappear	IsSkillDisappear	Effect0	Effect1	Effect2	Effect3	Effect4	ParamNum	ParamDesc0	Param0	ParamDesc1	Param1	ParamDesc2	Param2	ParamDesc3	Param3	ParamDesc4	Param4	ParamDesc5	Param5	ParamDesc6	Param6	ParamDesc7	Param7
38030498	3	0		1	8000	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
38030599	2	0		1	1500	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
38030699	2	0		1	7000	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
38030799	2	0		1	3500	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
38030899	2	0		1	4000	FALSE	0				0	0	0	0 0.1 1.3 0.2 0.9 0.3 0.2		1|2	0	0 0.1 0 0 9 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-100	怒气值	1										
38030101	1	1	普攻对普通	1	1000	FALSE	0			0.4	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 8 0 0 240 0.05 0 0 24 0 0 -160	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030102	1	2	普攻对击飞	1	1000	FALSE	0			0.4	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030103	1	0	普攻对地面	1	1000	FALSE	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030201	1	1	普攻对普通	1	1000	FALSE	0			0.4	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 8 0 0 240 0.05 0 0 24 0 0 -160	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030202	1	2	普攻对击飞	1	1000	FALSE	0			0.4	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030203	1	0	普攻对地面	1	1000	FALSE	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030211	1	1	普攻对普通	1	1000	FALSE	0			0.45	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 8 0 0 240 0.05 0 0 24 0 0 -160	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030212	1	2	普攻对击飞	1	1000	FALSE	0			0.45	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030213	1	0	普攻对地面	1	1000	FALSE	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030301	1	1	普攻对普通	1	1000	FALSE	0			0.4	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 8 0 0 240 0.05 0 0 24 0 0 -160	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030302	1	2	普攻对击飞	1	1000	FALSE	0			0.4	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030303	1	0	普攻对地面	1	1000	FALSE	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030311	1	1	普攻对普通	1	1000	FALSE	0			0.45	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 8 0 0 240 0.05 0 0 24 0 0 -160	0 0 1.8	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030312	1	2	普攻对击飞	1	1000	FALSE	0			0.45	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030313	1	0	普攻对地面	1	1000	FALSE	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030321	1	2	普攻对击飞 普通	1	1000	TRUE	0			0.65	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	0	0.06 0.05 0 4.5 8 0 0 240 0.05 0 3 24 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030322	1	0	普攻对地面	1	1000	FALSE	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030401	1	2	暴气对击飞 普通	1	1000	TRUE	0			0.1	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	1	0 0.3 0 13 20 0 0 -50	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030402	1	0	暴气对地面	1	1000	FALSE	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030501	1	0	怒吼减速	1	4000	FALSE	0			0.2	0	38030501	0	0 0.6 1		0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10003					3	延时	0	HP伤害	-100	怒气值	1										
38030601	1	2	大风车受击	1	1000	FALSE	0		0	0.9	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	1	0 0.3 0 21 0 0 -30 0	0 5 0	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-30	怒气值	0										
38030701	1	2	怒劈对击飞 普通	1	1000	TRUE	0			2.2	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	1	0 0.3 0 13 20 0 0 -50	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030702	1	0	怒劈对地面	1	1000	FALSE	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030801	1	2	跳砸对击飞 普通	1	1000	TRUE	0			1.7	0	0	0	0 0.05 2 0.1 0.25 0.5 1		0	1	0 0.3 0 13 20 0 0 -50	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
38030802	1	0	跳砸对地面	1	1000	FALSE	0			0	0	0	0			0	0		0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10004					3	延时	0	HP伤害	-100	怒气值	1										
#伊娜技能																																																								
40000001	1	0	空状态	1	10	FALSE	0			0		0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	0	怒气值	0										
40000002	2	0	霸体	1	1000	FALSE	0			0		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	0	怒气值	0										
40000003	3	0	伤害免疫	1	1000	FALSE	0			0		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	0	怒气值	0										
40000101	1	1	伊娜普攻一段	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
40000102	1	2	刺客普攻一段（浮空）	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
40000103	1	1	刺客普攻二段	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
40000104	1	2	刺客普攻二段（浮空）	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
40000105	1	1	刺客普攻三段1	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
40000106	1	2	刺客普攻三段1（浮空）	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
40000107	1	1	刺客普攻三段2	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
40000108	1	2	刺客普攻三段2（浮空）	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
40000109	1	2	刺客普攻四段	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
40000110	1	2	刺客普攻四段（浮空）	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 3 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
40010101	1	1	小突刺	1	1000	FALSE	0			2	0.08	0	0	0 0.1 0.1 0.1 0.9 0.4 1	0 0.2 1 0.3 0.1 0.5 0.2	1|2	0	0 0.1 0 3 40 0 0 -160	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402			3	延时	0	HP伤害	-100	怒气值	1										
40010102	1	1	小突刺（浮空）	1	1000	FALSE	0			2	0.08	0	0	0 0.1 0.1 0.1 0.9 0.4 1	0 0.2 1 0.3 0.1 0.5 0.2	1|2	0	0 0.1 0 3 40 0 0 -160	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106		12000402			3	延时	0	HP伤害	-100	怒气值	1										
40020101	1	2	大突刺	1	1000	TRUE	0			5	0.2	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 40 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-85	怒气值	1										
40030101	1	2	旋风	1	1000	TRUE	0			5	0.2	0	0	0 0.1 0.1 0.1 0.9 0.4 1		0	0	0 0.2 0 40 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-85	怒气值	1										
40050101	1	0	飞镖	1	1000	FALSE	0			0.02		0	0	0 0.1 0.1 0.1 0.9 0.4 1		2	0	0 0.2 0 0 15 0 0 -100	0 5 3	0	0	0	10	0.2	0.1	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		12000101|12000102|12000103|12000104|12000105|12000106					3	延时	0	HP伤害	-100	怒气值	1										
#斩狂技能效果																							10																																	
15000101	1	1	斩狂普攻1（站立）	1	1000	FALSE	0		0	0.5		0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		1	0	0.1 0.1 -5 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	1										
15000102	1	2	斩狂普攻1（浮空）	1	1000	FALSE	0		0	0.5		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.05 0.1 0 4 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	1										
15000201	1	1	斩狂普攻2（站立）	1	1000	FALSE	0		0	0.4		0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		2	0	0.1 0.1 5 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
15000202	1	2	斩狂普攻2（浮空）	1	1000	FALSE	0		0	0.4		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.05 0.1 0 4 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
15000301	1	1	斩狂普攻3（站立）	1	1000	FALSE	0		0	0.25		0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		1	0	0.1 0.1 -4 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
15000302	1	2	斩狂普攻3（浮空）	1	1000	FALSE	0		0	0.25		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.05 0.1 0 4 15 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
15000311	1	1	斩狂普攻3（站立）	1	1000	FALSE	0		0	0.25		0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1		2	0	0.1 0.1 4 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
15000312	1	2	斩狂普攻3（浮空）	1	1000	FALSE	0		0	0.25		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.05 0.1 0 4 15 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
15000401	1	2	斩狂普攻4（站立）	1	1000	FALSE	0		0	0.65		0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0.05 0.2 0 0 12 0 0 -20	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
15000402	1	2	斩狂普攻4（浮空）	1	1000	FALSE	0		0	0.65		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0.05 0.3 0 7 20 0 0 -20	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
15010101	1	1	旋风斩一段一次	1	1000	FALSE	0		0	1.2	0.048	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 35 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-3	怒气值	0										
15010102	1	2	旋风斩一段一次	1	1000	FALSE	0		0	1.2	0.048	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0.05 0.1 0 4 35 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-3	怒气值	0										
15010111	1	1	旋风斩一段二次	1	1000	FALSE	0		0	1.2	0.048	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 30 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	0										
15010112	1	2	旋风斩一段二次	1	1000	FALSE	0		0	1.2	0.048	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0.05 0.1 0 4 30 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	0										
15010121	1	1	旋风斩一段三次	1	1000	FALSE	0		0	1.2	0.048	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	0|1|2	0	0 0.1 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-10	怒气值	0										
15010122	1	2	旋风斩一段三次	1	1000	FALSE	0		0	1.2	0.048	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0|1|2	0	0.05 0.1 0 4 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-10	怒气值	0										
15010201	1	1	旋风斩二段一次	1	1000	FALSE	0		0	0.8	0.032	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	1	0	0 0.1 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-5	怒气值	0										
15010202	1	2	旋风斩二段一次	1	1000	FALSE	0		0	0.8	0.032	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.05 0.1 0 4 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-5	怒气值	0										
15010211	1	1	旋风斩二段二次	1	1000	FALSE	0		0	0.8	0.032	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	2	0	0 0.1 0 0 12.5 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	0										
15010212	1	2	旋风斩二段二次	1	1000	FALSE	0		0	0.8	0.032	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.05 0.1 0 4 12.5 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	0										
15010221	1	1	旋风斩二段三次	1	1000	FALSE	0		0	0.8	0.032	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	1	0	0 0.1 0 0 12.5 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-12	怒气值	0										
15010222	1	2	旋风斩二段三次	1	1000	FALSE	0		0	0.8	0.032	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.05 0.1 0 4 12.5 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-12	怒气值	0										
15010231	1	1	旋风斩二段四次	1	1000	FALSE	0		0	0.8	0.032	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	2	0	0 0.1 0 0 15 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-16	怒气值	0										
15010232	1	2	旋风斩二段四次	1	1000	FALSE	0		0	0.8	0.032	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.05 0.1 0 4 15 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-16	怒气值	0										
15010301	1	1	旋风斩三段一次	1	1000	FALSE	0		0	1.6	0.064	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	1|2	0	0 0.1 0 0 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-20	怒气值	0										
15010302	1	2	旋风斩三段一次	1	1000	FALSE	0		0	1.6	0.064	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1|2	0	0.05 0.1 0 4 20 0 0 -100 0.2 0 3 0 0 0 0	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-20	怒气值	0										
15010311	1	2	旋风斩三段二次	1	1000	FALSE	0		0	1.6	0.064	0	0	0 0.1 1 0.1 0.1 0.1 0.5 0.5 1	0 0.1 0 1 1	1|2	0	0 0.2 0 8 20 0 0 -100	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-30	怒气值	0										
