Id	Name	ShowName	Level	NpcType	Portrait	Scale	CauseStiff	AcceptStiff	AcceptStiffEffect	AddHpMax	AddEpMax	AddAd	AddADp	AddMDp	AddCri	AddPow	AddBackHitPow	AddCrackPow	AddHpRecover	AddEpRecover	AddSpd	AddWalkSpd	AddFireDam	AddFireErd	AddIceDam	AddIceErd	AddPoisonDam	AddPoisonErd	AddWeight	AddRps	AddAttackRange	SuperArmor	ViewRange	GohomeRange	ReleaseTime	IsRange	SkillList	CanMove	CanHitMove	CanRotate	Model	ActionId	BornEffect	MeetEnemyImpact	MeetEnemyStayTime	MeetEnemyWalkTime	IsAttachControler	AttachNodeName	CanBomb	Cross2StandTime	Cross2RunTime	DeadAnimTime	AvoidanceRadius	ShapeType	ShapeParamNum	ShapeParamName0	ShapeParam0	ShapeParamName1	ShapeParam1	ShapeParamName2	ShapeParam2	ShapeParamName3	ShapeParam3	ShapeParamName4	ShapeParam4	ShapeParamName5	ShapeParam5	ShapeParamName6	ShapeParam6	ShapeParamName7	ShapeParam7
201402	王国军霰弹枪兵		12	0	G1034	1.1	TRUE	TRUE		336000	10000	3800	3000	3000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300301|300304|300305	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034			1000	1500			FALSE				1	Circle	1	半径	0.3														
201403	银盾军激光枪兵		12	0	G1043	1.4	TRUE	TRUE		1176000	10000	8400	6000	6000	5	150	105	105	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402	TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关1-5																																																																							
201501	托赖辟玛剑盾兵		13	0	G3012	1.1	TRUE	TRUE		473800	10000	3400	3250	3250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
201502	托赖辟玛长矛兵		13	0	G3012	1.1	TRUE	TRUE		394800	10000	3800	3250	3250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
201503	托赖辟玛弩箭兵		13	0	G3013	1.1	TRUE	TRUE		316000	10000	4200	3250	3250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
201504	圣卫军剑盾兵		13	0	G3021	1.4	TRUE	TRUE		1381800	10000	8400	6500	6500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关1-6																																																																							
201601	强化的托赖辟玛剑盾兵（T，全程格挡，高防低攻）		14	0	G3012	1.1	TRUE	TRUE		720800	10000	4100	3500	3500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
201602	强化的托赖辟玛弩箭兵（射程射速提升，血量降低）		14	0	G3013	1.1	TRUE	TRUE		400600	10000	5100	3500	3500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|370201	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
201603	托赖辟玛弩箭兵BOSS（技能，连弩）		14	0	G3013	1.4	TRUE	TRUE		2102100	10000	10200	7000	7000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|370202	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关1-7																																																																							
201701	王国军火枪兵		15	0	G1033	1.1	TRUE	TRUE		548800	10000	4900	3750	3750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300302|300303	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033			1000	1500			FALSE				1	Circle	1	半径	0.3														
201702	王国军霰弹枪兵		15	0	G1034	1.1	TRUE	TRUE		686000	10000	4600	3750	3750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300301|300304|300305	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034			1000	1500			FALSE				1	Circle	1	半径	0.3														
201703	银盾军激光枪兵		15	0	G1043	1.1	TRUE	TRUE		508800	10000	5100	3750	3750	5	150	105	105	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402	TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043			1000	1500			FALSE				1	Circle	1	半径	0.3														
201704	王国军火枪兵BOSS（快速射击）		15	0	G1033	1.4	TRUE	TRUE		2401000	10000	10200	7500	7500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	370301|300303	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关1-8																																																																							
201801	王国军火枪兵		16	0	G1033	1.1	TRUE	TRUE		620600	10000	4900	4000	4000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300302|300303	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033			1000	1500			FALSE				1	Circle	1	半径	0.3														
201802	王国军霰弹枪兵		16	0	G1034	1.1	TRUE	TRUE		775600	10000	4300	4000	4000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300301|300304|300305	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034			1000	1500			FALSE				1	Circle	1	半径	0.3														
201803	银盾军激光枪兵		16	0	G1043	1.1	TRUE	TRUE		560600	10000	5300	4000	4000	5	150	105	105	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402	TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043			1000	1500			FALSE				1	Circle	1	半径	0.3														
201804	王国军霰弹枪兵BOSS（快速射击）		16	0	G1034	1.4	TRUE	TRUE		2714600	10000	10600	8000	8000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	370302|370303	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关1-9																																																																							
201901	王国军火枪兵		19	0	G1033	1.1	TRUE	TRUE		1161500	10000	8200	4750	4750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300302|300303	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033			1000	1500			FALSE				1	Circle	1	半径	0.3														
201902	王国军霰弹枪兵		19	0	G1034	1.1	TRUE	TRUE		1033500	10000	9000	4750	4750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300301|300304|300305	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034			1000	1500			FALSE				1	Circle	1	半径	0.3														
201903	银盾军激光枪兵		19	0	G1043	1.1	TRUE	TRUE		929300	10000	9100	4750	4750	5	150	105	105	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402	TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043			1000	1500			FALSE				1	Circle	1	半径	0.3														
201904	席列		19	0	G5012	1.1	TRUE	TRUE		4065100	10000	18100	9500	9500	25	190	155	155	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380201|380202|380203|380205|380207|380209|380210	TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_Xilie_01	5012			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关2-1																																																																							
202101	斧头布鲁夫		17	0	G1011		TRUE	TRUE		872200	10000	5000	4250	4250	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
202102	纵火布鲁夫		17	0	G1014		TRUE	TRUE		697800	10000	5500	4250	4250	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
202103	骨斧小狼人		17	0	G1022		TRUE	TRUE		637800	10000	6000	4250	4250	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			1000	1500			FALSE				1	Circle	1	半径	0.3														
202104	布鲁夫精英怪		17	0	G1013	1.6	TRUE	TRUE		3052700	10000	11000	8500	8500	0	0	0	0	0	0	450	118	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300101|300102	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关2-2																																																																							
202201	斧头布鲁夫		18	0	G1011			TRUE		975800	10000	5100	4500	4500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
202202	掷矛布鲁夫		18	0	G1012			TRUE		780800	10000	5700	4500	4500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			1000	1500			FALSE				1	Circle	1	半径	0.3														
202203	纵火布鲁夫		18	0	G1014			TRUE		720800	10000	6200	4500	4500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
202204	骨斧小狼人		18	0	G1022			TRUE		880800	10000	5300	4500	4500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			1000	1500			FALSE				1	Circle	1	半径	0.3														
202205	利爪狼人BOSS		18	0	G1021	1.1		TRUE		3415300	10000	11300	9000	9000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300201|300202	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关2-3																																																																							
202301	骨斧小狼人（远程时射速射程提升）		19	0	G1022		TRUE	TRUE		929300	10000	9100	4750	4750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			1000	1500			FALSE				1	Circle	1	半径	0.3														
202302	强化的利爪狼人（数值层面）		19	0	G1021	1.1	TRUE	TRUE		4065100	10000	18100	9500	9500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300201|300202	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关2-4																																																																							
202401	圣卫军剑盾兵		21	0	G3021			TRUE		1787600	10000	7800	5250	5250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
202402	圣卫军长矛兵		21	0	G3022			TRUE		1489600	10000	8800	5250	5250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
202403	圣卫军弩箭兵		21	0	G3023			TRUE		1191700	10000	9700	5250	5250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
202404	圣卫军弩箭兵BOSS（飞轮击倒效果）		21	0	G3023	1.5		TRUE		5213600	10000	19400	10500	10500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|370204	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关2-5																																																																							
202501	王国军火枪兵		22	0	G1033			TRUE		1373600	10000	9000	5500	5500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300302|300303	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033			1000	1500			FALSE				1	Circle	1	半径	0.3														
202502	王国军霰弹枪兵		22	0	G1034			TRUE		1717000	10000	9900	5500	5500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300301|300304|300305	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034			1000	1500			FALSE				1	Circle	1	半径	0.3														
202503	银盾军激光枪兵BOSS		22	0	G1043	1.5		TRUE		6009400	10000	19800	11000	11000	5	150	105	105	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402	TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关2-6																																																																							
202601	王国军火枪兵		23	0	G1033			TRUE		1572500	10000	10300	5750	5750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300302|300303	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033			1000	1500			FALSE				1	Circle	1	半径	0.3														
202602	王国军霰弹枪兵		23	0	G1034			TRUE		1965600	10000	9300	5750	5750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300301|300304|300305	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034			1000	1500			FALSE				1	Circle	1	半径	0.3														
202603	银盾军激光枪兵BOSS		23	0	G1043	1.5		TRUE		6879600	10000	20500	11500	11500	5	150	105	105	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402	TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关2-7																																																																							
202701	托赖辟玛剑盾兵		24	0	G3012			TRUE		2682800	10000	8600	6000	6000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
202702	托赖辟玛长矛兵		24	0	G3012			TRUE		2235600	10000	9700	6000	6000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
202703	托赖辟玛弩箭兵		24	0	G3013			TRUE		1788500	10000	10700	6000	6000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
202704	托赖辟玛长矛兵BOSS（攻击频率加快一倍）		24	0	G3012	1.5		TRUE		7824400	10000	21400	12000	12000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关2-8																																																																							
202801	圣卫军剑盾兵		25	0	G3021			TRUE		3033500	10000	8800	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
202802	圣卫军长矛兵		25	0	G3022			TRUE		2527900	10000	9900	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
202803	圣卫军弩箭兵		25	0	G3023			TRUE		2022400	10000	10900	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
202804	壮汉加农炮		25	0	G1062			TRUE		3033500	10000	10900	6250	6250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300601|300603	TRUE	TRUE	TRUE	Monster/Campaign_Wild/06_BlackSmith/5_Mon_KACannon_01	1062			1000	1500			FALSE				1	Circle	1	半径	0.3														
202805	壮汉大锤BOSS		25	0	G1061			TRUE		8847500	10000	21800	12500	12500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300605|300606	TRUE	TRUE	TRUE	Monster/Campaign_Wild/06_BlackSmith/5_Mon_KAWarhammer_01	1061			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关2-9																																																																							
202901	圣卫军剑盾兵		26	0	G3021			TRUE		3412500	10000	9000	6500	6500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
202902	圣卫军长矛兵		26	0	G3022			TRUE		2843700	10000	10200	6500	6500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
202903	圣卫军弩箭兵		26	0	G3023			TRUE		2275000	10000	11300	6500	6500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
202904	魔化狂战士BOSS		26	0	G5011	1.1	TRUE	TRUE		9953000	10000	22500	13000	13000	25	190	155	155	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380101|380102|380103|380104|380105|380106	TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_NiuTou_01	5011			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关3-1																																																																							
203101	托赖辟玛剑盾兵		27	0	G3012			TRUE		3819700	10000	9200	6750	6750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
203102	托赖辟玛长矛兵		27	0	G3012			TRUE		3183100	10000	10400	6750	6750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
203103	托赖辟玛弩箭兵		27	0	G3013			TRUE		2546600	10000	11500	6750	6750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
203104	托赖辟玛弩箭兵BOSS（技能，连弩）		27	0	G3013	1.4		TRUE		11140700	10000	22900	13500	13500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|370202	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关3-2																																																																							
203201	托赖辟玛剑盾兵（T，高防低攻）		29	0	G3012			TRUE		6353700	10000	16200	7250	7250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
203202	托赖辟玛长矛兵		29	0	G3012			TRUE		4753000	10000	20300	7250	7250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
203203	托赖辟玛弩箭兵（射程射速提升，血量降低）		29	0	G3013			TRUE		3412400	10000	22400	7250	7250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|370201	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
203204	托赖辟玛长矛兵BOSS（攻击频率加快一倍）		29	0	G3012	1.5		TRUE		16635300	10000	44700	14500	14500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关3-3																																																																							
203301	王国军火枪兵		31	0	G1033			TRUE		5812200	10000	21400	7750	7750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300302|300303	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033			1000	1500			FALSE				1	Circle	1	半径	0.3														
203302	王国军霰弹枪兵		31	0	G1034			TRUE		7112200	10000	18500	7750	7750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300301|300304|300305	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034			1000	1500			FALSE				1	Circle	1	半径	0.3														
203303	银盾军激光枪兵		31	0	G1043			TRUE		4649800	10000	23600	7750	7750	5	150	105	105	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402	TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043			1000	1500			FALSE				1	Circle	1	半径	0.3														
203304	银盾军激光枪兵BOSS		31	0	G1043	1.5		TRUE		20342600	10000	47100	15500	15500	5	150	105	105	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402	TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043			1000	1500			FALSE				1	Circle	1	半径	0.3														
#精英关3-4																																																																							
203401	王国军火枪兵		33	0	G1033			TRUE		6362500	10000	24100	8250	8250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300302|300303	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033			1000	1500			FALSE				1	Circle	1	半径	0.3														
203402	王国军霰弹枪兵		33	0	G1034			TRUE		7012500	10000	22700	8250	8250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300301|300304|300305	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034			1000	1500			FALSE				1	Circle	1	半径	0.3														
203403	银盾军激光枪兵		33	0	G1043			TRUE		5610100	10000	25000	8250	8250	5	150	105	105	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402	TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043			1000	1500			FALSE				1	Circle	1	半径	0.3														
